title,platform,genre,publisher,vg_score,critic_score,user_score,total_shipped,aisan_sales,north_american_sales,japan_sales,european_sales,Production Cost,release_year
710.0,2.0,7.0,2.0,23.0,65.0,2.0,225.0,436.0,307.0,424.0,405.0,580.0,5.0
1409.0,4.0,0.0,2.0,7.0,18.0,8.0,238.0,198.0,5.0,541.0,3.0,464.0,8.0
443.0,8.0,3.0,2.0,23.0,48.0,3.0,231.0,435.0,450.0,425.0,108.0,274.0,10.0
457.0,8.0,7.0,4.0,35.0,58.0,6.0,136.0,52.0,520.0,170.0,271.0,290.0,9.0
2840.0,2.0,7.0,7.0,9.0,58.0,15.0,199.0,137.0,390.0,91.0,665.0,69.0,6.0
253.0,2.0,7.0,6.0,0.0,6.0,15.0,143.0,382.0,327.0,444.0,309.0,488.0,4.0
3700.0,3.0,7.0,0.0,7.0,48.0,2.0,370.0,17.0,241.0,383.0,635.0,545.0,0.0
2516.0,4.0,6.0,7.0,7.0,58.0,6.0,204.0,198.0,17.0,432.0,13.0,170.0,7.0
1671.0,4.0,0.0,6.0,14.0,18.0,4.0,371.0,572.0,118.0,57.0,536.0,460.0,4.0
1886.0,4.0,7.0,3.0,7.0,28.0,15.0,141.0,198.0,4.0,4.0,3.0,80.0,8.0
3213.0,4.0,2.0,0.0,7.0,38.0,0.0,258.0,198.0,31.0,124.0,24.0,46.0,4.0
1872.0,0.0,0.0,5.0,1.0,28.0,8.0,179.0,198.0,3.0,106.0,100.0,105.0,8.0
3708.0,0.0,3.0,3.0,9.0,65.0,21.0,180.0,198.0,10.0,295.0,528.0,57.0,8.0
820.0,4.0,5.0,1.0,9.0,48.0,2.0,144.0,198.0,19.0,451.0,14.0,107.0,2.0
3365.0,4.0,6.0,6.0,35.0,58.0,4.0,144.0,350.0,333.0,247.0,619.0,322.0,3.0
3020.0,2.0,6.0,3.0,23.0,28.0,2.0,359.0,496.0,461.0,412.0,663.0,522.0,14.0
2903.0,4.0,2.0,5.0,9.0,3.0,1.0,151.0,198.0,375.0,2.0,287.0,431.0,19.0
1736.0,4.0,0.0,4.0,0.0,6.0,21.0,149.0,198.0,238.0,0.0,347.0,444.0,9.0
1522.0,0.0,6.0,7.0,1.0,38.0,6.0,206.0,198.0,5.0,143.0,498.0,96.0,9.0
2986.0,8.0,3.0,5.0,23.0,18.0,15.0,336.0,101.0,724.0,77.0,171.0,208.0,10.0
1936.0,5.0,7.0,3.0,23.0,28.0,6.0,248.0,198.0,14.0,203.0,2.0,454.0,11.0
3443.0,4.0,0.0,7.0,23.0,6.0,6.0,269.0,198.0,10.0,345.0,8.0,558.0,4.0
924.0,4.0,2.0,0.0,1.0,28.0,10.0,141.0,198.0,37.0,130.0,0.0,260.0,5.0
1865.0,0.0,3.0,1.0,9.0,65.0,3.0,168.0,198.0,390.0,115.0,0.0,416.0,7.0
1743.0,4.0,0.0,6.0,0.0,11.0,3.0,300.0,284.0,625.0,388.0,447.0,398.0,4.0
3888.0,4.0,7.0,1.0,1.0,58.0,10.0,156.0,198.0,488.0,41.0,262.0,401.0,1.0
1820.0,2.0,3.0,5.0,0.0,38.0,8.0,289.0,299.0,364.0,524.0,175.0,196.0,8.0
3425.0,2.0,3.0,3.0,9.0,49.0,21.0,3.0,552.0,430.0,392.0,89.0,63.0,10.0
3405.0,4.0,2.0,4.0,32.0,48.0,8.0,150.0,198.0,2.0,116.0,2.0,421.0,5.0
3930.0,5.0,5.0,4.0,32.0,38.0,2.0,33.0,110.0,678.0,198.0,134.0,317.0,12.0
170.0,0.0,6.0,5.0,7.0,58.0,8.0,122.0,603.0,368.0,379.0,454.0,238.0,7.0
376.0,8.0,5.0,3.0,23.0,0.0,8.0,279.0,441.0,157.0,498.0,286.0,427.0,10.0
2010.0,4.0,0.0,3.0,1.0,11.0,2.0,301.0,198.0,134.0,3.0,209.0,385.0,8.0
336.0,2.0,7.0,2.0,0.0,18.0,8.0,259.0,348.0,348.0,257.0,608.0,191.0,3.0
2797.0,8.0,6.0,4.0,9.0,6.0,2.0,366.0,665.0,415.0,271.0,207.0,64.0,10.0
2939.0,4.0,4.0,4.0,35.0,24.0,1.0,135.0,6.0,51.0,155.0,39.0,356.0,2.0
2319.0,0.0,0.0,0.0,9.0,18.0,1.0,199.0,198.0,344.0,347.0,489.0,31.0,10.0
117.0,4.0,0.0,4.0,23.0,58.0,6.0,240.0,207.0,145.0,199.0,584.0,320.0,2.0
425.0,2.0,5.0,3.0,23.0,65.0,3.0,248.0,501.0,156.0,289.0,211.0,185.0,5.0
3560.0,2.0,5.0,7.0,0.0,58.0,8.0,178.0,154.0,548.0,407.0,607.0,397.0,1.0
3352.0,2.0,0.0,0.0,7.0,6.0,4.0,184.0,77.0,99.0,69.0,220.0,323.0,6.0
2923.0,0.0,6.0,5.0,14.0,28.0,4.0,107.0,198.0,13.0,235.0,260.0,413.0,10.0
285.0,4.0,7.0,0.0,35.0,0.0,10.0,264.0,198.0,2.0,430.0,1.0,364.0,7.0
3719.0,4.0,0.0,0.0,32.0,0.0,4.0,334.0,450.0,138.0,92.0,177.0,33.0,7.0
3246.0,3.0,3.0,2.0,35.0,15.0,3.0,360.0,248.0,461.0,412.0,571.0,353.0,2.0
3469.0,2.0,6.0,2.0,32.0,57.0,2.0,141.0,198.0,1.0,416.0,23.0,265.0,4.0
1682.0,2.0,0.0,5.0,35.0,11.0,0.0,226.0,156.0,350.0,531.0,631.0,160.0,2.0
2888.0,2.0,0.0,3.0,14.0,18.0,0.0,100.0,428.0,284.0,478.0,467.0,263.0,10.0
145.0,6.0,4.0,6.0,9.0,18.0,21.0,318.0,198.0,2.0,166.0,416.0,109.0,18.0
3894.0,2.0,7.0,3.0,2.0,0.0,21.0,210.0,676.0,458.0,384.0,178.0,262.0,5.0
3143.0,2.0,0.0,0.0,7.0,3.0,4.0,306.0,188.0,150.0,361.0,362.0,105.0,6.0
1920.0,3.0,7.0,3.0,7.0,48.0,8.0,333.0,67.0,150.0,266.0,4.0,165.0,0.0
1521.0,0.0,6.0,7.0,23.0,28.0,0.0,294.0,198.0,16.0,492.0,546.0,270.0,9.0
3368.0,2.0,0.0,1.0,9.0,11.0,8.0,287.0,77.0,115.0,158.0,309.0,20.0,18.0
1651.0,3.0,2.0,2.0,0.0,18.0,8.0,69.0,198.0,0.0,316.0,0.0,219.0,0.0
1478.0,8.0,7.0,1.0,14.0,18.0,21.0,223.0,298.0,547.0,414.0,569.0,431.0,8.0
1362.0,2.0,5.0,1.0,3.0,18.0,8.0,313.0,420.0,688.0,222.0,527.0,65.0,2.0
946.0,6.0,4.0,5.0,9.0,48.0,3.0,287.0,198.0,11.0,0.0,8.0,83.0,16.0
1694.0,0.0,2.0,1.0,0.0,3.0,10.0,140.0,198.0,373.0,7.0,414.0,156.0,8.0
3192.0,4.0,5.0,4.0,14.0,0.0,6.0,53.0,125.0,210.0,247.0,6.0,300.0,5.0
3522.0,0.0,7.0,2.0,3.0,58.0,15.0,302.0,198.0,12.0,194.0,633.0,405.0,4.0
3960.0,4.0,0.0,1.0,7.0,18.0,6.0,152.0,198.0,404.0,0.0,586.0,354.0,8.0
1011.0,6.0,5.0,3.0,14.0,6.0,10.0,271.0,31.0,156.0,281.0,502.0,499.0,16.0
1359.0,4.0,5.0,4.0,9.0,52.0,10.0,192.0,198.0,28.0,530.0,22.0,144.0,1.0
816.0,2.0,0.0,2.0,14.0,6.0,21.0,72.0,233.0,571.0,277.0,619.0,4.0,14.0
1287.0,2.0,0.0,5.0,32.0,65.0,6.0,152.0,499.0,280.0,396.0,359.0,465.0,5.0
727.0,2.0,5.0,2.0,1.0,38.0,4.0,309.0,198.0,222.0,310.0,6.0,0.0,9.0
49.0,6.0,7.0,5.0,9.0,11.0,4.0,285.0,423.0,129.0,485.0,108.0,316.0,17.0
3166.0,3.0,4.0,1.0,14.0,18.0,21.0,121.0,455.0,92.0,330.0,172.0,119.0,0.0
8.0,2.0,0.0,0.0,23.0,6.0,15.0,86.0,198.0,110.0,283.0,0.0,287.0,9.0
2165.0,0.0,0.0,0.0,9.0,0.0,0.0,366.0,198.0,66.0,499.0,173.0,211.0,8.0
1346.0,4.0,0.0,5.0,35.0,48.0,21.0,146.0,58.0,384.0,521.0,121.0,319.0,4.0
100.0,3.0,7.0,2.0,7.0,58.0,4.0,334.0,366.0,235.0,97.0,226.0,314.0,3.0
3500.0,0.0,3.0,7.0,0.0,65.0,21.0,129.0,283.0,420.0,528.0,238.0,363.0,9.0
1080.0,2.0,7.0,2.0,23.0,59.0,21.0,286.0,198.0,3.0,199.0,32.0,211.0,11.0
262.0,4.0,0.0,1.0,0.0,28.0,8.0,80.0,46.0,604.0,389.0,360.0,86.0,6.0
2033.0,5.0,5.0,3.0,14.0,58.0,8.0,226.0,198.0,13.0,2.0,20.0,344.0,13.0
3347.0,2.0,0.0,6.0,35.0,0.0,2.0,167.0,310.0,227.0,296.0,517.0,138.0,18.0
441.0,4.0,4.0,4.0,3.0,38.0,2.0,342.0,263.0,321.0,231.0,251.0,469.0,3.0
3908.0,4.0,4.0,0.0,32.0,6.0,15.0,175.0,198.0,10.0,375.0,7.0,367.0,2.0
3209.0,4.0,7.0,2.0,32.0,48.0,21.0,198.0,573.0,219.0,147.0,317.0,540.0,10.0
3911.0,2.0,3.0,7.0,23.0,6.0,0.0,111.0,590.0,338.0,494.0,337.0,76.0,13.0
3078.0,4.0,0.0,3.0,2.0,38.0,8.0,107.0,198.0,8.0,190.0,6.0,188.0,3.0
2457.0,2.0,7.0,6.0,1.0,11.0,0.0,176.0,610.0,282.0,479.0,631.0,105.0,1.0
91.0,2.0,0.0,7.0,0.0,28.0,3.0,122.0,198.0,410.0,514.0,0.0,506.0,8.0
3861.0,4.0,7.0,3.0,35.0,48.0,15.0,161.0,198.0,369.0,1.0,224.0,0.0,7.0
1769.0,2.0,0.0,5.0,23.0,38.0,4.0,117.0,544.0,361.0,289.0,182.0,1.0,3.0
936.0,0.0,0.0,6.0,23.0,65.0,2.0,86.0,198.0,1.0,422.0,379.0,589.0,10.0
1999.0,0.0,0.0,4.0,35.0,28.0,1.0,359.0,198.0,293.0,7.0,192.0,21.0,9.0
2108.0,4.0,2.0,5.0,23.0,42.0,4.0,122.0,87.0,86.0,536.0,66.0,473.0,4.0
643.0,0.0,0.0,0.0,7.0,38.0,10.0,305.0,198.0,19.0,103.0,0.0,396.0,9.0
3565.0,8.0,5.0,7.0,32.0,65.0,4.0,102.0,30.0,718.0,333.0,599.0,464.0,10.0
1382.0,2.0,6.0,5.0,14.0,38.0,3.0,5.0,16.0,504.0,445.0,419.0,498.0,18.0
2847.0,2.0,6.0,3.0,23.0,58.0,0.0,265.0,290.0,230.0,443.0,322.0,263.0,2.0
2400.0,0.0,6.0,4.0,9.0,3.0,21.0,297.0,198.0,142.0,0.0,620.0,191.0,8.0
121.0,2.0,0.0,2.0,9.0,35.0,0.0,298.0,198.0,278.0,93.0,9.0,254.0,11.0
2242.0,4.0,7.0,0.0,35.0,65.0,0.0,263.0,10.0,51.0,3.0,39.0,104.0,1.0
2752.0,2.0,4.0,7.0,23.0,19.0,21.0,256.0,299.0,275.0,180.0,139.0,452.0,2.0
3272.0,4.0,0.0,7.0,32.0,28.0,6.0,287.0,198.0,191.0,0.0,606.0,276.0,9.0
3979.0,2.0,3.0,5.0,9.0,65.0,4.0,0.0,375.0,399.0,236.0,211.0,1.0,17.0
1300.0,5.0,4.0,0.0,26.0,51.0,1.0,70.0,322.0,539.0,88.0,516.0,587.0,8.0
1695.0,0.0,2.0,4.0,2.0,6.0,10.0,152.0,198.0,528.0,5.0,671.0,0.0,9.0
2612.0,0.0,7.0,0.0,23.0,28.0,3.0,273.0,198.0,190.0,29.0,160.0,185.0,7.0
253.0,4.0,7.0,2.0,7.0,38.0,3.0,156.0,198.0,12.0,74.0,9.0,254.0,4.0
1699.0,0.0,7.0,3.0,3.0,38.0,8.0,206.0,401.0,580.0,411.0,422.0,570.0,7.0
1282.0,2.0,0.0,4.0,9.0,6.0,1.0,344.0,400.0,372.0,259.0,158.0,261.0,8.0
3526.0,8.0,7.0,2.0,35.0,3.0,15.0,208.0,650.0,297.0,482.0,283.0,226.0,9.0
2491.0,2.0,0.0,0.0,35.0,18.0,3.0,189.0,290.0,478.0,519.0,289.0,20.0,5.0
519.0,8.0,7.0,0.0,32.0,48.0,0.0,215.0,388.0,457.0,78.0,644.0,196.0,9.0
2559.0,2.0,6.0,7.0,14.0,3.0,0.0,206.0,359.0,711.0,134.0,126.0,307.0,6.0
3483.0,2.0,6.0,2.0,14.0,6.0,0.0,174.0,337.0,193.0,360.0,635.0,235.0,10.0
426.0,0.0,3.0,3.0,0.0,11.0,3.0,192.0,198.0,3.0,198.0,466.0,32.0,9.0
270.0,8.0,3.0,7.0,23.0,11.0,1.0,221.0,310.0,324.0,546.0,103.0,407.0,9.0
598.0,3.0,7.0,5.0,1.0,40.0,2.0,228.0,198.0,2.0,355.0,1.0,79.0,0.0
3989.0,2.0,5.0,3.0,35.0,0.0,10.0,39.0,304.0,388.0,551.0,183.0,35.0,17.0
3860.0,4.0,7.0,2.0,35.0,0.0,0.0,360.0,198.0,483.0,12.0,552.0,292.0,1.0
308.0,3.0,7.0,4.0,23.0,48.0,8.0,260.0,270.0,569.0,162.0,608.0,172.0,16.0
3122.0,3.0,3.0,4.0,1.0,3.0,8.0,327.0,42.0,303.0,206.0,669.0,500.0,3.0
1264.0,4.0,5.0,0.0,23.0,65.0,2.0,214.0,198.0,2.0,362.0,1.0,518.0,1.0
3461.0,2.0,6.0,2.0,9.0,28.0,2.0,203.0,355.0,153.0,387.0,388.0,27.0,8.0
2381.0,0.0,7.0,1.0,23.0,3.0,1.0,121.0,218.0,429.0,399.0,153.0,299.0,9.0
3898.0,3.0,7.0,6.0,23.0,3.0,3.0,137.0,198.0,323.0,8.0,548.0,180.0,1.0
1969.0,3.0,0.0,4.0,1.0,38.0,6.0,125.0,437.0,272.0,514.0,396.0,90.0,1.0
2244.0,2.0,7.0,6.0,9.0,28.0,0.0,290.0,51.0,263.0,552.0,246.0,474.0,2.0
2248.0,5.0,7.0,5.0,3.0,48.0,4.0,140.0,198.0,14.0,90.0,566.0,69.0,8.0
1462.0,3.0,0.0,1.0,7.0,38.0,1.0,68.0,282.0,431.0,526.0,340.0,43.0,2.0
2396.0,8.0,0.0,4.0,35.0,65.0,15.0,287.0,674.0,396.0,265.0,468.0,231.0,9.0
2416.0,2.0,2.0,0.0,0.0,58.0,3.0,365.0,454.0,436.0,307.0,427.0,478.0,3.0
2934.0,4.0,6.0,5.0,35.0,3.0,21.0,155.0,198.0,23.0,370.0,17.0,208.0,3.0
73.0,2.0,0.0,6.0,2.0,58.0,6.0,228.0,65.0,397.0,442.0,668.0,88.0,4.0
617.0,0.0,6.0,2.0,1.0,6.0,2.0,300.0,506.0,327.0,144.0,114.0,31.0,6.0
3195.0,2.0,5.0,2.0,32.0,3.0,3.0,317.0,376.0,271.0,170.0,423.0,0.0,10.0
3413.0,3.0,2.0,5.0,35.0,38.0,0.0,274.0,198.0,307.0,10.0,406.0,397.0,1.0
3974.0,8.0,3.0,2.0,9.0,48.0,10.0,274.0,159.0,638.0,203.0,298.0,235.0,9.0
1954.0,4.0,7.0,6.0,23.0,38.0,8.0,292.0,198.0,8.0,313.0,6.0,132.0,3.0
2830.0,0.0,3.0,5.0,1.0,11.0,8.0,244.0,198.0,6.0,86.0,155.0,397.0,9.0
1225.0,0.0,0.0,3.0,3.0,28.0,15.0,353.0,651.0,473.0,406.0,106.0,195.0,8.0
2251.0,4.0,7.0,7.0,2.0,28.0,3.0,315.0,198.0,14.0,321.0,11.0,536.0,1.0
3177.0,8.0,6.0,6.0,14.0,38.0,2.0,185.0,153.0,304.0,359.0,202.0,427.0,9.0
3146.0,8.0,3.0,5.0,32.0,58.0,15.0,222.0,11.0,159.0,150.0,260.0,141.0,10.0
1129.0,4.0,2.0,4.0,14.0,0.0,15.0,306.0,56.0,99.0,277.0,39.0,1.0,6.0
369.0,3.0,7.0,6.0,7.0,58.0,15.0,296.0,198.0,448.0,41.0,493.0,364.0,1.0
2412.0,2.0,0.0,2.0,9.0,3.0,6.0,6.0,375.0,472.0,286.0,487.0,382.0,17.0
3240.0,0.0,0.0,0.0,35.0,3.0,15.0,321.0,154.0,396.0,138.0,381.0,560.0,10.0
3906.0,2.0,6.0,1.0,7.0,3.0,4.0,341.0,15.0,638.0,311.0,99.0,470.0,8.0
1862.0,4.0,0.0,2.0,9.0,38.0,8.0,188.0,198.0,478.0,4.0,518.0,423.0,8.0
1108.0,0.0,6.0,5.0,35.0,38.0,10.0,141.0,198.0,12.0,307.0,342.0,104.0,10.0
286.0,2.0,7.0,0.0,32.0,18.0,6.0,178.0,322.0,480.0,470.0,354.0,69.0,8.0
2018.0,8.0,3.0,2.0,2.0,6.0,0.0,190.0,68.0,132.0,209.0,282.0,211.0,9.0
2263.0,8.0,7.0,3.0,23.0,3.0,10.0,231.0,674.0,174.0,181.0,573.0,99.0,8.0
2255.0,4.0,7.0,1.0,0.0,65.0,0.0,143.0,198.0,6.0,136.0,5.0,308.0,0.0
2809.0,4.0,4.0,6.0,35.0,18.0,8.0,169.0,198.0,12.0,217.0,9.0,281.0,2.0
1024.0,2.0,0.0,0.0,3.0,0.0,3.0,194.0,520.0,173.0,489.0,135.0,234.0,5.0
2638.0,5.0,0.0,3.0,35.0,8.0,1.0,102.0,198.0,4.0,160.0,15.0,391.0,10.0
1755.0,3.0,0.0,0.0,7.0,18.0,0.0,242.0,582.0,550.0,184.0,216.0,464.0,1.0
229.0,5.0,6.0,4.0,14.0,28.0,0.0,105.0,198.0,8.0,23.0,3.0,51.0,12.0
3121.0,4.0,0.0,4.0,2.0,28.0,3.0,361.0,223.0,427.0,203.0,270.0,391.0,8.0
3927.0,2.0,4.0,5.0,9.0,28.0,1.0,119.0,30.0,715.0,183.0,507.0,243.0,6.0
2909.0,4.0,0.0,1.0,14.0,18.0,0.0,245.0,106.0,193.0,118.0,652.0,3.0,11.0
428.0,2.0,0.0,3.0,0.0,18.0,10.0,115.0,62.0,199.0,191.0,471.0,406.0,4.0
2321.0,0.0,6.0,1.0,3.0,0.0,6.0,328.0,198.0,473.0,0.0,455.0,102.0,8.0
3417.0,3.0,4.0,1.0,2.0,0.0,6.0,253.0,198.0,4.0,444.0,3.0,342.0,1.0
110.0,0.0,0.0,6.0,7.0,28.0,0.0,285.0,198.0,404.0,5.0,325.0,348.0,8.0
37.0,0.0,0.0,5.0,14.0,48.0,4.0,243.0,198.0,233.0,3.0,628.0,551.0,8.0
2548.0,0.0,6.0,7.0,3.0,38.0,15.0,209.0,198.0,6.0,472.0,497.0,423.0,9.0
191.0,2.0,0.0,0.0,35.0,38.0,6.0,200.0,88.0,204.0,371.0,556.0,222.0,6.0
1855.0,0.0,6.0,5.0,23.0,11.0,8.0,138.0,198.0,10.0,453.0,244.0,160.0,8.0
60.0,4.0,7.0,5.0,14.0,3.0,21.0,134.0,198.0,0.0,519.0,0.0,389.0,6.0
2202.0,2.0,7.0,5.0,9.0,28.0,3.0,132.0,177.0,279.0,549.0,210.0,534.0,15.0
1425.0,2.0,6.0,3.0,1.0,18.0,10.0,240.0,143.0,170.0,162.0,518.0,349.0,5.0
2999.0,8.0,6.0,2.0,0.0,3.0,6.0,152.0,144.0,602.0,283.0,576.0,196.0,8.0
520.0,4.0,7.0,0.0,1.0,11.0,10.0,356.0,198.0,8.0,539.0,6.0,1.0,8.0
2199.0,4.0,4.0,2.0,7.0,3.0,15.0,200.0,198.0,5.0,282.0,3.0,33.0,6.0
1973.0,5.0,5.0,5.0,32.0,38.0,8.0,224.0,85.0,58.0,5.0,79.0,0.0,12.0
3094.0,8.0,4.0,1.0,1.0,28.0,1.0,345.0,303.0,331.0,367.0,610.0,380.0,9.0
3063.0,4.0,5.0,7.0,0.0,0.0,6.0,122.0,194.0,275.0,471.0,321.0,398.0,4.0
3806.0,5.0,2.0,6.0,35.0,49.0,4.0,103.0,17.0,47.0,0.0,47.0,313.0,9.0
3874.0,2.0,3.0,0.0,32.0,48.0,2.0,267.0,231.0,439.0,112.0,487.0,208.0,11.0
738.0,2.0,0.0,2.0,2.0,28.0,3.0,224.0,77.0,173.0,238.0,430.0,196.0,9.0
2614.0,0.0,7.0,4.0,32.0,28.0,8.0,314.0,198.0,157.0,13.0,129.0,499.0,5.0
1645.0,2.0,7.0,4.0,32.0,48.0,6.0,231.0,431.0,141.0,395.0,275.0,0.0,10.0
3550.0,3.0,0.0,6.0,7.0,65.0,6.0,243.0,327.0,329.0,141.0,232.0,74.0,1.0
821.0,2.0,3.0,7.0,23.0,3.0,0.0,173.0,489.0,605.0,367.0,649.0,542.0,19.0
1644.0,6.0,2.0,0.0,9.0,58.0,10.0,84.0,198.0,337.0,3.0,442.0,171.0,16.0
63.0,3.0,4.0,2.0,3.0,11.0,15.0,216.0,212.0,223.0,479.0,310.0,375.0,3.0
3633.0,2.0,4.0,4.0,9.0,48.0,21.0,371.0,341.0,398.0,426.0,589.0,1.0,4.0
2379.0,0.0,3.0,5.0,35.0,38.0,15.0,308.0,198.0,213.0,299.0,18.0,223.0,9.0
2140.0,4.0,7.0,3.0,2.0,18.0,6.0,206.0,198.0,2.0,483.0,1.0,472.0,7.0
1549.0,4.0,0.0,4.0,2.0,18.0,2.0,117.0,53.0,341.0,119.0,541.0,391.0,8.0
3662.0,2.0,1.0,2.0,14.0,0.0,10.0,26.0,560.0,391.0,526.0,89.0,18.0,15.0
227.0,4.0,6.0,3.0,1.0,65.0,15.0,265.0,198.0,21.0,22.0,16.0,265.0,2.0
693.0,2.0,6.0,7.0,1.0,11.0,0.0,265.0,299.0,719.0,476.0,254.0,86.0,5.0
1057.0,2.0,4.0,7.0,7.0,11.0,1.0,329.0,469.0,98.0,379.0,274.0,58.0,0.0
1070.0,6.0,7.0,2.0,9.0,11.0,6.0,201.0,312.0,448.0,334.0,464.0,380.0,19.0
340.0,4.0,6.0,3.0,3.0,6.0,2.0,282.0,198.0,372.0,2.0,532.0,615.0,8.0
3731.0,2.0,5.0,3.0,3.0,58.0,15.0,318.0,198.0,412.0,425.0,0.0,332.0,2.0
111.0,4.0,0.0,6.0,3.0,58.0,6.0,343.0,410.0,429.0,192.0,316.0,1.0,4.0
804.0,6.0,2.0,0.0,23.0,11.0,8.0,226.0,683.0,486.0,154.0,326.0,305.0,19.0
2988.0,5.0,7.0,7.0,32.0,34.0,15.0,113.0,198.0,11.0,348.0,4.0,220.0,10.0
2096.0,2.0,5.0,1.0,23.0,48.0,21.0,135.0,60.0,460.0,143.0,590.0,49.0,7.0
3689.0,0.0,0.0,6.0,9.0,58.0,15.0,359.0,198.0,712.0,3.0,490.0,570.0,8.0
3155.0,3.0,3.0,7.0,0.0,18.0,4.0,91.0,198.0,16.0,414.0,11.0,372.0,0.0
1633.0,4.0,7.0,6.0,23.0,18.0,15.0,230.0,198.0,344.0,8.0,504.0,55.0,7.0
564.0,5.0,4.0,7.0,14.0,0.0,4.0,166.0,198.0,36.0,191.0,0.0,491.0,7.0
2971.0,2.0,5.0,3.0,9.0,28.0,10.0,138.0,495.0,298.0,66.0,200.0,349.0,17.0
3821.0,5.0,5.0,0.0,2.0,58.0,3.0,203.0,306.0,655.0,421.0,585.0,447.0,2.0
2211.0,4.0,4.0,0.0,9.0,48.0,3.0,360.0,16.0,56.0,315.0,43.0,244.0,1.0
2590.0,4.0,0.0,3.0,9.0,28.0,10.0,136.0,60.0,202.0,281.0,593.0,152.0,8.0
917.0,5.0,2.0,7.0,23.0,28.0,4.0,155.0,198.0,42.0,10.0,18.0,314.0,10.0
705.0,8.0,4.0,3.0,14.0,31.0,3.0,330.0,408.0,708.0,165.0,490.0,476.0,9.0
1609.0,0.0,3.0,2.0,23.0,28.0,0.0,370.0,198.0,4.0,134.0,10.0,207.0,11.0
1832.0,2.0,6.0,7.0,14.0,6.0,21.0,215.0,198.0,336.0,542.0,2.0,475.0,3.0
3013.0,2.0,6.0,5.0,35.0,6.0,10.0,274.0,591.0,124.0,519.0,361.0,480.0,8.0
1748.0,3.0,6.0,6.0,14.0,58.0,4.0,140.0,545.0,339.0,325.0,173.0,191.0,0.0
1762.0,4.0,4.0,1.0,1.0,6.0,21.0,153.0,664.0,339.0,259.0,483.0,65.0,7.0
3182.0,2.0,5.0,3.0,0.0,18.0,1.0,344.0,481.0,175.0,55.0,158.0,411.0,9.0
380.0,0.0,0.0,7.0,35.0,3.0,4.0,218.0,570.0,297.0,387.0,594.0,216.0,6.0
3371.0,2.0,4.0,7.0,14.0,28.0,10.0,189.0,198.0,460.0,463.0,1.0,147.0,15.0
1025.0,4.0,0.0,7.0,23.0,48.0,8.0,321.0,234.0,193.0,62.0,104.0,254.0,2.0
67.0,4.0,4.0,6.0,23.0,48.0,8.0,270.0,198.0,40.0,479.0,31.0,469.0,3.0
653.0,4.0,5.0,5.0,32.0,38.0,4.0,118.0,198.0,5.0,346.0,3.0,432.0,5.0
1958.0,4.0,2.0,2.0,0.0,50.0,8.0,305.0,198.0,30.0,12.0,23.0,247.0,2.0
2351.0,4.0,2.0,2.0,9.0,6.0,3.0,221.0,385.0,211.0,469.0,600.0,391.0,9.0
2692.0,0.0,3.0,5.0,14.0,6.0,8.0,241.0,104.0,185.0,526.0,646.0,97.0,8.0
1959.0,8.0,3.0,4.0,35.0,48.0,4.0,91.0,212.0,592.0,59.0,276.0,565.0,11.0
1567.0,3.0,7.0,0.0,0.0,38.0,3.0,53.0,367.0,145.0,88.0,569.0,308.0,1.0
1157.0,2.0,4.0,2.0,23.0,0.0,8.0,80.0,415.0,286.0,510.0,486.0,403.0,17.0
2761.0,2.0,6.0,7.0,14.0,28.0,0.0,301.0,404.0,329.0,359.0,264.0,71.0,10.0
1009.0,1.0,0.0,6.0,35.0,0.0,8.0,235.0,129.0,237.0,236.0,373.0,325.0,13.0
3539.0,2.0,5.0,7.0,0.0,3.0,1.0,155.0,198.0,0.0,519.0,88.0,255.0,7.0
890.0,0.0,4.0,3.0,1.0,48.0,8.0,292.0,198.0,2.0,389.0,246.0,266.0,9.0
3280.0,3.0,5.0,3.0,23.0,11.0,2.0,188.0,113.0,142.0,1.0,54.0,406.0,0.0
2688.0,8.0,3.0,2.0,14.0,38.0,3.0,235.0,489.0,232.0,216.0,261.0,542.0,9.0
2506.0,8.0,3.0,4.0,2.0,3.0,1.0,98.0,543.0,427.0,325.0,307.0,479.0,9.0
594.0,2.0,7.0,0.0,7.0,28.0,4.0,219.0,504.0,257.0,236.0,390.0,160.0,3.0
2794.0,5.0,5.0,5.0,9.0,51.0,10.0,120.0,49.0,63.0,4.0,56.0,150.0,11.0
2373.0,2.0,3.0,0.0,23.0,46.0,8.0,12.0,683.0,94.0,252.0,327.0,41.0,11.0
2403.0,0.0,6.0,4.0,3.0,58.0,10.0,312.0,16.0,115.0,413.0,417.0,227.0,9.0
2754.0,6.0,0.0,6.0,23.0,18.0,4.0,172.0,198.0,351.0,0.0,461.0,341.0,17.0
569.0,2.0,0.0,6.0,2.0,28.0,21.0,300.0,99.0,681.0,455.0,179.0,288.0,3.0
235.0,5.0,5.0,2.0,23.0,28.0,0.0,256.0,198.0,10.0,0.0,11.0,177.0,13.0
3165.0,0.0,7.0,7.0,23.0,38.0,2.0,283.0,198.0,5.0,415.0,0.0,387.0,10.0
341.0,4.0,6.0,4.0,3.0,48.0,8.0,256.0,286.0,303.0,127.0,172.0,127.0,8.0
1472.0,4.0,0.0,3.0,14.0,18.0,8.0,115.0,143.0,343.0,464.0,239.0,519.0,8.0
2161.0,0.0,7.0,4.0,32.0,58.0,10.0,271.0,198.0,32.0,191.0,324.0,38.0,8.0
